'AU','0822','NT','Maningrida'
'AU','0822','NT','Maranunga'
'AU','0822','NT','Margaret River'
'AU','0822','NT','Marrakai'
'AU','0822','NT','Mcminns Lagoon'
'AU','0822','NT','Mickett Creek'
'AU','0822','NT','Middle Point'
'AU','0822','NT','Milikapiti'
'AU','0822','NT','Milingimbi'
'AU','0822','NT','Millwood'
'AU','0822','NT','Milyakburra'
'AU','0822','NT','Minjilang'
'AU','0822','NT','Mount Bundey'
'AU','0822','NT','Murrumujuk'
'AU','0822','NT','Nauiyu'
'AU','0822','NT','Nemarluk'
'AU','0822','NT','Nganmarriyanga'
'AU','0822','NT','Nguiu'
'AU','0822','NT','Numburindi'
'AU','0822','NT','Oenpelli'
'AU','0822','NT','Palumpa'
'AU','0822','NT','Peppimenarti'
'AU','0822','NT','Pirlangimpi'
'AU','0822','NT','Point Stephens'
'AU','0822','NT','Point Stuart'
'AU','0822','NT','Pularumpi'
'AU','0822','NT','Rakula'
'AU','0822','NT','Ramingining'
'AU','0822','NT','Robin Falls'
'AU','0822','NT','Rum Jungle'
'AU','0822','NT','Southport'
'AU','0822','NT','Stapleton'
'AU','0822','NT','Thamarrurr'
'AU','0822','NT','Tipperary'
'AU','0822','NT','Tivendale'
'AU','0822','NT','Tiwi Islands'
'AU','0822','NT','Tortilla Flats'
'AU','0822','NT','Tumbling Waters'
'AU','0822','NT','Umbakumba'
'AU','0822','NT','Vernon Islands'
'AU','0822','NT','Wadeye'
'AU','0822','NT','Wagait Beach'
'AU','0822','NT','Wak Wak'
'AU','0822','NT','Warruwi'
'AU','0822','NT','Weddell'
'AU','0822','NT','West Arnhem'
'AU','0822','NT','Wickham'
'AU','0822','NT','Winnellie'
'AU','0822','NT','Wishart'
'AU','0822','NT','Woolaning'
'AU','0828','NT','Berrimah'
'AU','0828','NT','Knuckey Lagoon'
'AU','0829','NT','Holtze'
'AU','0829','NT','Pinelands'
'AU','0830','NT','Archer'
'AU','0830','NT','Driver'
'AU','0830','NT','Durack'
'AU','0830','NT','Farrar'
'AU','0830','NT','Gray'
'AU','0830','NT','Marlow Lagoon'
'AU','0830','NT','Moulden'
'AU','0830','NT','Palmerston'
'AU','0830','NT','Shoal Bay'
'AU','0830','NT','Woodroffe'
'AU','0830','NT','Yarrawonga'
'AU','0831','NT','Palmerston'
'AU','0832','NT','Bakewell'
'AU','0832','NT','Bellamack'
'AU','0832','NT','Gunn'
'AU','0832','NT','Johnston'
'AU','0832','NT','Mitchell'
'AU','0832','NT','Rosebery'
'AU','0832','NT','Rosebery Heights'
'AU','0832','NT','Zuccoli'
'AU','0835','NT','Coolalinga'
'AU','0835','NT','Howard Springs'
'AU','0835','NT','Virginia'
'AU','0836','NT','Girraween'
'AU','0836','NT','Herbert'
'AU','0836','NT','Humpty Doo'
'AU','0837','NT','Manton'
'AU','0837','NT','Noonamah'
'AU','0838','NT','Berry Springs'
'AU','0840','NT','Dundee Beach'
'AU','0840','NT','Dundee Downs'
'AU','0840','NT','Dundee Forest'
'AU','0841','NT','Darwin River'
'AU','0845','NT','Batchelor'
'AU','0846','NT','Adelaide River'
'AU','0847','NT','Pine Creek'
'AU','0850','NT','Cossack'
'AU','0850','NT','Emungalan'
'AU','0850','NT','Katherine'
'AU','0850','NT','Katherine East'
'AU','0850','NT','Katherine South'
'AU','0850','NT','Lansdowne'
'AU','0851','NT','Katherine'
'AU','0852','NT','Arnold'
'AU','0852','NT','Baines'
'AU','0852','NT','Barunga'
'AU','0852','NT','Beswick'
'AU','0852','NT','Beswick Creek'
'AU','0852','NT','Binjari'
'AU','0852','NT','Birdum'
'AU','0852','NT','Bradshaw'
'AU','0852','NT','Buchanan'
'AU','0852','NT','Bulman Weemol'
'AU','0852','NT','Creswell'
'AU','0852','NT','Daguragu'
'AU','0852','NT','Daly Waters'
'AU','0852','NT','Delamere'
'AU','0852','NT','Dunmarra'
'AU','0852','NT','Edith'
'AU','0852','NT','Elsey'
'AU','0852','NT','Elsey Station'
'AU','0852','NT','Florina'
'AU','0852','NT','Flying Fox'
'AU','0852','NT','Gregory'
'AU','0852','NT','Gulung Mardrulk'
'AU','0852','NT','Gurindji'
'AU','0852','NT','Jilkminggan'
'AU','0852','NT','Kalkarindji'
'AU','0852','NT','Katherine'
'AU','0852','NT','Lajamanu'
'AU','0852','NT','Larrimah'
'AU','0852','NT','Limmen'
'AU','0852','NT','Manbulloo'
'AU','0852','NT','Maranboy'
'AU','0852','NT','Mataranka'
'AU','0852','NT','Mcarthur'
'AU','0852','NT','Miniyeri'
'AU','0852','NT','Ngukurr'
'AU','0852','NT','Nitmiluk'
'AU','0852','NT','Numbulwar'
'AU','0852','NT','Pellew Islands'
'AU','0852','NT','Pigeon Hole'
'AU','0852','NT','Robinson River'
'AU','0852','NT','Sturt Plateau'
'AU','0852','NT','Tanami East'
'AU','0852','NT','Timber Creek'
'AU','0852','NT','Top Springs'
'AU','0852','NT','Uralla'
'AU','0852','NT','Venn'
'AU','0852','NT','Victoria River'
'AU','0852','NT','Victoria River Downs'
'AU','0852','NT','Warumungu'
'AU','0852','NT','Wave Hill'
'AU','0852','NT','Wilton'
'AU','0852','NT','Yarralin'
'AU','0853','NT','Tindal'
'AU','0854','NT','Borroloola'
'AU','0854','NT','King Ash Bay'
'AU','0860','NT','Tennant Creek'
'AU','0861','NT','Brunchilly'
'AU','0861','NT','Tennant Creek'
'AU','0862','NT','Avon Downs'
'AU','0862','NT','Calvert'
'AU','0862','NT','Cresswell Downs'
'AU','0862','NT','Elliott'
'AU','0862','NT','Helen Springs'
'AU','0862','NT','Muckaty Station'
'AU','0862','NT','Newcastle Waters'
'AU','0862','NT','Nicholson'
'AU','0862','NT','Pamayu'
'AU','0862','NT','Phillip Creek Station'
'AU','0862','NT','Renner Springs'
'AU','0862','NT','Tablelands'
'AU','0862','NT','Tennant Creek'
'AU','0862','NT','Three Ways'
'AU','0862','NT','Warrego'
'AU','0862','NT','Wollogorang Station'
'AU','0862','NT','Wycliffe Well'
'AU','0870','NT','Alice Springs'
'AU','0870','NT','Araluen'
'AU','0870','NT','Arumbera'
'AU','0870','NT','Braitling'
'AU','0870','NT','Ciccone'
'AU','0870','NT','Connellan'
'AU','0870','NT','Desert Springs'
'AU','0870','NT','East Side'
'AU','0870','NT','Flynn'
'AU','0870','NT','Gillen'
'AU','0870','NT','Ilparpa'
'AU','0870','NT','Irlpme'
'AU','0870','NT','Larapinta'
'AU','0870','NT','Mount Johns'
'AU','0870','NT','Ross'
'AU','0870','NT','Sadadeen'
'AU','0870','NT','Stuart'
'AU','0870','NT','The Gap'
'AU','0870','NT','Undoolya'
'AU','0870','NT','White Gums'
'AU','0871','NT','Alice Springs'
'AU','0872','NT','Aherrenge'
'AU','0872','NT','Ali Curung'
'AU','0872','NT','Alice Springs'
'AU','0872','NT','Amata'
'AU','0872','NT','Amoonguna'
'AU','0872','NT','Ampilatwatja'
'AU','0872','NT','Anatye'
'AU','0872','NT','Anmatjere'
'AU','0872','NT','Antewenegerrde'
'AU','0872','NT','Areyonga'
'AU','0872','NT','Atitjere'
'AU','0872','NT','Ayers Rock'
'AU','0872','NT','Barrow Creek'
'AU','0872','NT','Burt Plain'
'AU','0872','NT','Canteen Creek'
'AU','0872','NT','Chilla Well'
'AU','0872','NT','Costello'
'AU','0872','NT','Davenport'
'AU','0872','NT','Docker River'
'AU','0872','NT','Engawala'
'AU','0872','NT','Erldunda'
'AU','0872','SA','Ernabella'
'AU','0872','NT','Finke'
'AU','0872','SA','Fregon'
'AU','0872','NT','Ghan'
'AU','0872','WA','Gibson Desert North'
'AU','0872','WA','Gibson Desert South'
'AU','0872','NT','Haasts Bluff'
'AU','0872','NT','Hale'
'AU','0872','NT','Hart'
'AU','0872','NT','Hart Range'
'AU','0872','NT','Hermannsburg'
'AU','0872','NT','Hugh'
'AU','0872','NT','Imanpa'
'AU','0872','SA','Indulkana'
'AU','0872','NT','Jay Creek'
'AU','0872','NT','Kaltukatjara'
'AU','0872','NT','Kintore'
'AU','0872','NT','Kiwirrkurra'
'AU','0872','NT','Kulgera'
'AU','0872','NT','Kunparrka'
'AU','0872','NT','Lake Mackay'
'AU','0872','NT','Laramba'
'AU','0872','NT','Mereenie'
'AU','0872','SA','Mimili'
'AU','0872','NT','Mount Liebig'
'AU','0872','NT','Mount Zeil'
'AU','0872','NT','Mulga Bore'
'AU','0872','NT','Murputja Homelands'
'AU','0872','NT','Mutitjulu'
'AU','0872','NT','Namatjira'
'AU','0872','WA','Ngaanyatjarra\-Giles'
'AU','0872','NT','Nyapari'
'AU','0872','NT','Nyirripi'
'AU','0872','NT','Papunya'
'AU','0872','NT','Patjarr'
'AU','0872','NT','Petermann'
'AU','0872','NT','Pitjantjatjara Homelands'
'AU','0872','NT','Sandover'
'AU','0872','NT','Santa Teresa'
'AU','0872','NT','Simpson'
'AU','0872','NT','Tanami'
'AU','0872','NT','Tara'
'AU','0872','NT','Thangkenharenge'
'AU','0872','NT','Ti Tree'
'AU','0872','NT','Titjikala'
'AU','0872','NT','Tjirrkarli'
'AU','0872','NT','Tjukurla'
'AU','0872','NT','Uluru'
'AU','0872','NT','Umpangara'
'AU','0872','NT','Urapuntja'
'AU','0872','NT','Wallace Rockhole'
'AU','0872','NT','Wanarn'
'AU','0872','NT','Willowra'
'AU','0872','NT','Wilora'
'AU','0872','NT','Wingellina'
'AU','0872','NT','Wutunugurra'
'AU','0872','NT','Yuelamu'
'AU','0872','NT','Yuendumu'
'AU','0872','NT','Yulara'
'AU','0880','NT','Gapuwiyak'
'AU','0880','NT','Gove'
'AU','0880','NT','Gunyangara'
'AU','0880','NT','Nhulunbuy'
'AU','0880','NT','Yirrkala'
'AU','0881','NT','Nhulunbuy'
'AU','0885','NT','Alyangula'
'AU','0886','NT','Jabiru'
'AU','0906','NT','Winnellie'
'AU','0907','NT','Winnellie'
'AU','0909','NT','Charles Darwin University'
'AU','1001','NSW','Sydney'
'AU','1002','NSW','Sydney'
'AU','1003','NSW','Sydney'
'AU','1004','NSW','Sydney'
'AU','1005','NSW','Sydney'
'AU','1006','NSW','Sydney'
'AU','1007','NSW','Sydney'
'AU','1008','NSW','Sydney'
'AU','1009','NSW','Sydney'
'AU','1010','NSW','Sydney'
'AU','1011','NSW','Sydney'
'AU','1020','NSW','Sydney'
'AU','1021','NSW','Sydney'
'AU','1022','NSW','Sydney'
'AU','1023','NSW','Sydney'
'AU','1025','NSW','Sydney'
'AU','1026','NSW','Sydney'
'AU','1027','NSW','Sydney'
'AU','1028','NSW','Sydney'
'AU','1029','NSW','Sydney'
'AU','1030','NSW','Sydney'
'AU','1031','NSW','Sydney'
'AU','1032','NSW','Sydney'
'AU','1033','NSW','Sydney'
'AU','1034','NSW','Sydney'
'AU','1035','NSW','Sydney'
'AU','1036','NSW','Sydney'
'AU','1037','NSW','Sydney'
'AU','1038','NSW','Sydney'
'AU','1039','NSW','Sydney'
'AU','1040','NSW','Sydney'
'AU','1041','NSW','Sydney'
'AU','1042','NSW','Sydney'
'AU','1043','NSW','Sydney'
'AU','1044','NSW','Sydney'
'AU','1045','NSW','Sydney'
'AU','1046','NSW','Sydney'
'AU','1100','NSW','Sydney'
'AU','1101','NSW','Sydney'
'AU','1105','NSW','Sydney'
'AU','1106','NSW','Sydney'
'AU','1107','NSW','Sydney'
'AU','1108','NSW','Sydney'
'AU','1109','NSW','Sydney'
'AU','1110','NSW','Sydney'
'AU','1112','NSW','Sydney'
'AU','1113','NSW','Sydney'
'AU','1114','NSW','Sydney'
'AU','1115','NSW','Sydney'
'AU','1116','NSW','Sydney'
'AU','1117','NSW','Sydney'
'AU','1118','NSW','Sydney'
'AU','1119','NSW','Sydney'
'AU','1120','NSW','Sydney'
'AU','1121','NSW','Sydney'
'AU','1122','NSW','Sydney'
'AU','1123','NSW','Sydney'
'AU','1124','NSW','Sydney'
'AU','1125','NSW','Sydney'
'AU','1126','NSW','Sydney'
'AU','1127','NSW','Sydney'
'AU','1128','NSW','Sydney'
'AU','1129','NSW','Sydney'
'AU','1130','NSW','Sydney'
'AU','1131','NSW','Sydney'
'AU','1132','NSW','Sydney'
'AU','1133','NSW','Sydney'
'AU','1134','NSW','Sydney'
'AU','1135','NSW','Sydney'
'AU','1136','NSW','Sydney'
'AU','1137','NSW','Sydney'
'AU','1138','NSW','Sydney'
'AU','1139','NSW','Sydney'
'AU','1140','NSW','Sydney'
'AU','1141','NSW','Sydney'
'AU','1142','NSW','Sydney'
'AU','1143','NSW','Sydney'
'AU','1144','NSW','Sydney'
'AU','1145','NSW','Sydney'
'AU','1146','NSW','Sydney'
'AU','1147','NSW','Sydney'
'AU','1148','NSW','Sydney'
'AU','1149','NSW','Sydney'
'AU','1150','NSW','Sydney'
'AU','1151','NSW','Sydney'
'AU','1152','NSW','Sydney'
'AU','1153','NSW','Sydney'
'AU','1154','NSW','Sydney'
'AU','1155','NSW','Sydney'
'AU','1156','NSW','Sydney'
'AU','1157','NSW','Sydney'
'AU','1158','NSW','Sydney'
'AU','1159','NSW','Sydney'
'AU','1160','NSW','Sydney'
'AU','1161','NSW','Sydney'
'AU','1162','NSW','Sydney'
'AU','1163','NSW','Sydney'
'AU','1164','NSW','Sydney'
'AU','1165','NSW','Sydney'
'AU','1166','NSW','Sydney'
'AU','1167','NSW','Sydney'
'AU','1168','NSW','Sydney'
'AU','1169','NSW','Sydney'
'AU','1170','NSW','Sydney'
'AU','1171','NSW','Sydney'
'AU','1172','NSW','Sydney'
'AU','1173','NSW','Sydney'
'AU','1174','NSW','Sydney'
'AU','1175','NSW','Sydney'
'AU','1176','NSW','Sydney'
'AU','1177','NSW','Sydney'
'AU','1178','NSW','Sydney'
'AU','1179','NSW','Sydney'
'AU','1180','NSW','Sydney'
'AU','1181','NSW','Sydney'
'AU','1182','NSW','Sydney'
'AU','1183','NSW','Sydney'
'AU','1184','NSW','Sydney'
'AU','1185','NSW','Sydney'
'AU','1186','NSW','Sydney'
'AU','1187','NSW','Sydney'
'AU','1188','NSW','Sydney'
'AU','1189','NSW','Sydney'
'AU','1190','NSW','Sydney'
'AU','1191','NSW','Sydney'
'AU','1192','NSW','Sydney'
'AU','1193','NSW','Sydney'
'AU','1194','NSW','Sydney'
'AU','1195','NSW','Sydney'
'AU','1196','NSW','Sydney'
'AU','1197','NSW','Sydney'
'AU','1198','NSW','Sydney'
'AU','1199','NSW','Sydney'
'AU','1200','NSW','Sydney'
'AU','1201','NSW','Sydney'
'AU','1202','NSW','Sydney'
'AU','1203','NSW','Sydney'
'AU','1204','NSW','Sydney'
'AU','1205','NSW','Sydney'
'AU','1206','NSW','Sydney'
'AU','1207','NSW','Sydney'
'AU','1208','NSW','Haymarket'
'AU','1209','NSW','Australia Square'
'AU','1210','NSW','Australia Square'
'AU','1211','NSW','Australia Square'
'AU','1212','NSW','Australia Square'
'AU','1213','NSW','Australia Square'
'AU','1214','NSW','Australia Square'
'AU','1215','NSW','Australia Square'
'AU','1216','NSW','Grosvenor Place'
'AU','1217','NSW','Grosvenor Place'
'AU','1218','NSW','Grosvenor Place'
'AU','1219','NSW','Grosvenor Place'
'AU','1220','NSW','Grosvenor Place'
'AU','1221','NSW','Royal Exchange'
'AU','1222','NSW','Royal Exchange'
'AU','1223','NSW','Royal Exchange'
'AU','1224','NSW','Royal Exchange'
'AU','1225','NSW','Royal Exchange'
'AU','1226','NSW','Queen Victoria Building'
'AU','1227','NSW','Queen Victoria Building'
'AU','1228','NSW','Queen Victoria Building'
'AU','1229','NSW','Queen Victoria Building'
'AU','1230','NSW','Queen Victoria Building'
'AU','1231','NSW','Sydney South'
'AU','1232','NSW','Sydney South'
'AU','1233','NSW','Sydney South'
'AU','1234','NSW','Sydney South'
'AU','1235','NSW','Sydney South'
'AU','1236','NSW','Haymarket'
'AU','1237','NSW','Haymarket'
'AU','1238','NSW','Haymarket'
'AU','1239','NSW','Haymarket'
'AU','1240','NSW','Haymarket'
'AU','1291','NSW','Sydney'
'AU','1292','NSW','Sydney'
'AU','1293','NSW','Sydney'
'AU','1294','NSW','Sydney'
'AU','1295','NSW','Sydney'
'AU','1296','NSW','Sydney'
'AU','1297','NSW','Sydney'
'AU','1298','NSW','Sydney'
'AU','1299','NSW','Sydney'
'AU','1300','NSW','Darlinghurst'
'AU','1311','NSW','Eastern Suburbs Mc'
'AU','1312','NSW','Eastern Suburbs Mc'
'AU','1313','NSW','Eastern Suburbs Mc'
'AU','1314','NSW','Eastern Suburbs Mc'
'AU','1315','NSW','Eastern Suburbs Mc'
'AU','1316','NSW','Eastern Suburbs Mc'
'AU','1317','NSW','Eastern Suburbs Mc'
'AU','1318','NSW','Eastern Suburbs Mc'
'AU','1319','NSW','Eastern Suburbs Mc'
'AU','1320','NSW','Eastern Suburbs Mc'
'AU','1321','NSW','Eastern Suburbs Mc'
'AU','1322','NSW','Eastern Suburbs Mc'
'AU','1323','NSW','Eastern Suburbs Mc'
'AU','1324','NSW','Eastern Suburbs Mc'
'AU','1325','NSW','Eastern Suburbs Mc'
'AU','1326','NSW','Eastern Suburbs Mc'
'AU','1327','NSW','Eastern Suburbs Mc'
'AU','1328','NSW','Eastern Suburbs Mc'
'AU','1329','NSW','Eastern Suburbs Mc'
'AU','1330','NSW','Eastern Suburbs Mc'
'AU','1331','NSW','Eastern Suburbs Mc'
'AU','1332','NSW','Eastern Suburbs Mc'
'AU','1333','NSW','Eastern Suburbs Mc'
'AU','1334','NSW','Eastern Suburbs Mc'
'AU','1335','NSW','Potts Point'
'AU','1340','NSW','Kings Cross'
'AU','1350','NSW','Woollahra'
'AU','1355','NSW','Bondi Junction'
'AU','1360','NSW','Double Bay'
'AU','1391','NSW','Ato Activity Statements'
'AU','1401','NSW','Broadway'
'AU','1416','NSW','Southern Suburbs Mc'
'AU','1419','NSW','Southern Suburbs Mc'
'AU','1420','NSW','Strawberry Hills'
'AU','1422','NSW','Strawberry Hills'
'AU','1423','NSW','Strawberry Hills'
'AU','1424','NSW','Strawberry Hills'
'AU','1425','NSW','Strawberry Hills'
'AU','1426','NSW','Strawberry Hills'
'AU','1427','NSW','Strawberry Hills'
'AU','1428','NSW','Strawberry Hills'
'AU','1429','NSW','Strawberry Hills'
'AU','1430','NSW','Eveleigh'
'AU','1435','NSW','Alexandria'
'AU','1440','NSW','Waterloo'
'AU','1441','NSW','Waterloo'
'AU','1445','NSW','Rosebery'
'AU','1450','NSW','Camperdown'
'AU','1455','NSW','Botany'
'AU','1460','NSW','Mascot'
'AU','1465','NSW','Kensington'
'AU','1466','NSW','Unsw Sydney'
'AU','1470','NSW','Drummoyne'
'AU','1475','NSW','Marrickville'
'AU','1476','NSW','Marrickville'
'AU','1480','NSW','Kingsgrove'
'AU','1481','NSW','Hurstville Bc'
'AU','1484','NSW','Kingsgrove Dc'
'AU','1485','NSW','Kogarah'
'AU','1487','NSW','Kogarah'
'AU','1490','NSW','Miranda'
'AU','1493','NSW','Hurstville'
'AU','1495','NSW','Caringbah'
'AU','1499','NSW','Sutherland'
'AU','1515','NSW','West Chatswood'
'AU','1560','NSW','Northbridge'
'AU','1565','NSW','Milsons Point'
'AU','1570','NSW','Artarmon'
'AU','1582','NSW','Crows Nest'
'AU','1585','NSW','Crows Nest'
'AU','1590','NSW','St Leonards'
'AU','1595','NSW','Lane Cove'
'AU','1597','NSW','Lane Cove'
'AU','1602','NSW','Lane Cove Dc'
'AU','1608','NSW','Lane Cove Dc'
'AU','1610','NSW','Lane Cove Dc'
'AU','1611','NSW','Lane Cove Dc'
'AU','1630','NSW','Hornsby'
'AU','1635','NSW','Hornsby Westfield'
'AU','1639','NSW','Frenchs Forest'
'AU','1640','NSW','Frenchs Forest'
'AU','1655','NSW','Manly'
'AU','1658','NSW','Mona Vale'
'AU','1660','NSW','Mona Vale'
'AU','1670','NSW','North Ryde Bc'
'AU','1675','NSW','Gladesville'
'AU','1680','NSW','Ryde'
'AU','1685','NSW','West Ryde'
'AU','1690','NSW','Northern Suburbs Mc'
'AU','1691','NSW','Northern Suburbs Mc'
'AU','1692','NSW','Northern Suburbs Mc'
'AU','1693','NSW','Northern Suburbs Mc'
'AU','1694','NSW','Northern Suburbs Mc'
'AU','1695','NSW','Northern Suburbs Mc'
'AU','1696','NSW','Northern Suburbs Mc'
'AU','1697','NSW','Northern Suburbs Mc'
'AU','1698','NSW','Northern Suburbs Mc'
'AU','1699','NSW','Northern Suburbs Mc'
'AU','1700','NSW','Ermington'
'AU','1701','NSW','Rydalmere Bc'
'AU','1710','NSW','Epping'
'AU','1712','NSW','Epping'
'AU','1715','NSW','Pennant Hills'
'AU','1730','NSW','Seven Hills'
'AU','1740','NSW','Parramatta'
'AU','1741','NSW','Parramatta'
'AU','1750','NSW','North Parramatta'
'AU','1755','NSW','Baulkham Hills'
'AU','1765','NSW','Castle Hill'
'AU','1771','NSW','Pennant Hills'
'AU','1781','NSW','Seven Hills Mc'
'AU','1790','NSW','St Marys'
'AU','1797','NSW','Penrith South Dc'
'AU','1800','NSW','Ashfield'
'AU','1805','NSW','Burwood'
'AU','1811','NSW','Silverwater'
'AU','1816','NSW','Strathfield'
'AU','1819','NSW','Strathfield'
'AU','1825','NSW','Lidcombe'
'AU','1826','NSW','Lidcombe'
'AU','1830','NSW','Granville'
'AU','1831','NSW','Granville'
'AU','1835','NSW','Auburn'
'AU','1848','NSW','Guildford'
'AU','1851','NSW','Wetherill Park Dc'
'AU','1860','NSW','Fairfield'
'AU','1871','NSW','Liverpool'
'AU','1875','NSW','Moorebank'
'AU','1885','NSW','Bankstown'
'AU','1888','NSW','Bankstown'
'AU','1890','NSW','Ingleburn'
'AU','1891','NSW','Milperra'
'AU','1900','NSW','Leightonfield Mc'
'AU','1902','NSW','Leightonfield Mc'
'AU','2000','NSW','Barangaroo'
'AU','2000','NSW','Dawes Point'
'AU','2000','NSW','Haymarket'
'AU','2000','NSW','Millers Point'
'AU','2000','NSW','Parliament House'
'AU','2000','NSW','Sydney'
'AU','2000','NSW','Sydney South'
'AU','2000','NSW','The Rocks'
'AU','2001','NSW','Sydney'
'AU','2002','NSW','World Square'
'AU','2004','NSW','Alexandria Mc'
'AU','2004','NSW','Eastern Suburbs Mc'
'AU','2006','NSW','The University Of Sydney'
'AU','2007','NSW','Broadway'
'AU','2007','NSW','Ultimo'
'AU','2008','NSW','Chippendale'
'AU','2008','NSW','Darlington'
'AU','2009','NSW','Pyrmont'
'AU','2010','NSW','Darlinghurst'
'AU','2010','NSW','Surry Hills'
'AU','2011','NSW','Elizabeth Bay'
'AU','2011','NSW','Hmas Kuttabul'
'AU','2011','NSW','Potts Point'
'AU','2011','NSW','Rushcutters Bay'
'AU','2011','NSW','Woolloomooloo'
'AU','2012','NSW','Strawberry Hills'
'AU','2013','NSW','Strawberry Hills'
'AU','2015','NSW','Alexandria'
'AU','2015','NSW','Beaconsfield'
'AU','2015','NSW','Eveleigh'
'AU','2016','NSW','Redfern'
'AU','2017','NSW','Waterloo'
'AU','2017','NSW','Zetland'
'AU','2018','NSW','Eastlakes'
'AU','2018','NSW','Rosebery'
'AU','2019','NSW','Banksmeadow'
'AU','2019','NSW','Botany'
'AU','2020','NSW','Mascot'
'AU','2020','NSW','Sydney Domestic Airport'
'AU','2020','NSW','Sydney International Airport'
'AU','2021','NSW','Centennial Park'
'AU','2021','NSW','Moore Park'
'AU','2021','NSW','Paddington'
'AU','2022','NSW','Bondi Junction'
'AU','2022','NSW','Bondi Junction Plaza'
'AU','2022','NSW','Queens Park'
'AU','2023','NSW','Bellevue Hill'
'AU','2024','NSW','Bronte'
'AU','2024','NSW','Waverley'
'AU','2025','NSW','Woollahra'
'AU','2026','NSW','Bondi'
'AU','2026','NSW','Bondi Beach'
'AU','2026','NSW','North Bondi'
'AU','2026','NSW','Tamarama'
'AU','2027','NSW','Darling Point'
'AU','2027','NSW','Edgecliff'
'AU','2027','NSW','Hmas Rushcutters'
